Ruecker - Sipes;2117.97;2;5;5.68
Hauck Inc;1028.63;2;2;6.17
Harris and Sons;2354.93;2;4;7.59
Wisozk Group;2060.41;2;3;5.90
Little and Sons;1207.03;2;4;7.05
Zemlak, Huels and Reichert;1032.30;3;4;2.24
Funk, Gislason and Quigley;709.67;2;4;3.98
Bode LLC;1391.08;2;4;1.23
McClure - Turcotte;880.77;3;4;9.10
Champlin, Kemmer and Wiegand;952.26;2;5;1.21
Beatty, Huels and Fahey;933.01;2;5;2.50
Monahan Group;2471.30;4;4;8.75
Hackett - Barrows;1827.47;1;5;8.83
Pollich and Sons;2343.58;3;3;5.81
Johnson, Anderson and Paucek;2285.24;2;2;4.59
Reinger - Raynor;1981.54;2;4;4.65
Cole, Brekke and Ferry;2463.65;2;2;6.34
Moen Inc;1761.31;3;3;2.45
Kohler, Okuneva and Terry;1901.45;4;3;9.16
Jerde - Adams;869.51;1;5;3.98
Legros, McGlynn and Stokes;812.00;1;3;2.66
Bahringer Inc;2419.91;4;2;3.39
Fadel, Shanahan and Little;2283.28;1;3;9.91
O\Kon, Beatty and Jacobi;2348.48;3;2;2.75
Bahringer Inc;2284.48;2;4;1.00
Bode - Gutmann;2011.02;2;4;3.59
Senger, Roberts and Lehner;1040.97;4;3;6.05
Emmerich Inc;1418.54;3;5;9.27
Heidenreich Group;2169.23;3;4;1.76
Schinner - Hansen;2090.66;1;4;4.26
Kuphal and Sons;1707.06;1;3;3.06
Tillman, Franey and Jacobson;1979.81;2;2;1.73
Franey Inc;598.23;3;3;7.62
Pfannerstill - Lindgren;716.67;3;3;2.47
Doyle Inc;2184.08;3;5;2.63
Gibson - Mraz;2300.86;2;4;9.20
Wisozk, Rogahn and Reichel;1638.99;2;5;8.67
Lang - Goldner;2184.29;2;4;7.70
Block - Dickinson;1554.28;4;4;5.06
Casper Group;739.19;3;2;7.73
Hansen - Weber;2347.83;3;5;2.87
Zboncak - Bartoletti;534.11;4;2;2.25
Schinner, Farrell and Hettinger;1012.63;3;5;5.86
Bayer Group;2020.54;2;5;1.63
Crona and Sons;2171.65;4;5;2.46
Heidenreich LLC;1837.96;2;2;5.62
Carter, Kuphal and Funk;1222.22;2;4;4.46
Ankunding - Crooks;1984.36;3;2;4.80
Wisoky - Gislason;1333.06;4;4;5.08
Larson Group;1549.59;3;5;5.19
Champlin Group;1445.50;2;5;3.72
Jacobi, Hettinger and Bins;1843.39;3;2;4.30
Schamberger and Sons;1525.78;4;3;5.04
Gulgowski Group;1106.48;3;2;3.96
Spencer, Rosenbaum and Miller;582.92;2;3;4.41
Cassin - Medhurst;582.04;4;4;5.29
Romaguera, Padberg and Schinner;1305.75;2;5;1.62
Trantow - Kohler;1440.48;3;4;9.27
Harber, Bogisich and Veum;933.60;3;5;2.95
McKenzie - VonRueden;866.51;3;3;8.62
Roberts LLC;2314.47;3;3;3.61
Dickinson, Gerhold and Bayer;1473.41;1;3;9.20
Fadel and Sons;861.29;2;3;3.70
Feil Inc;1250.31;3;5;3.61
Orn, Barrows and Shanahan;1986.85;3;4;3.24
VonRueden, Okuneva and Nader;1477.72;1;2;7.78
Reilly LLC;1752.83;2;4;8.18
Rodriguez - Tillman;884.81;3;2;4.88
Fay, Flatley and Conroy;818.63;3;4;8.27
Berge LLC;1266.59;2;5;5.75
Carter - Batz;699.24;2;5;1.53
Casper Inc;1970.64;2;4;9.14
Gulgowski, Jakubowski and Williamson;1438.93;3;4;7.09
Gottlieb, Hintz and Hessel;1300.32;2;3;6.81
Reichel - Witting;1576.25;3;4;1.41
Hackett - Williamson;552.25;3;3;7.19
Hessel, Rogahn and Labadie;1460.44;2;4;1.66
Hyatt and Sons;507.00;2;2;8.45
Kuhlman - Robel;1002.80;2;3;3.63
Frami, Nitzsche and Von;2040.93;3;4;1.75
Zulauf - O\Kon;2207.96;3;5;7.16
Abshire - Gleichner;2207.12;1;4;3.70
Schoen - Mayert;1646.64;2;3;3.24
Boehm and Sons;2400.40;4;4;2.78
Greenfelder, Little and Borer;1596.88;2;2;4.45
Batz - Halvorson;1664.47;3;3;5.04
Auer, Green and Lang;2467.41;4;4;6.65
Marks, Osinski and Nitzsche;1078.50;3;3;7.30
Rempel Inc;2316.13;2;4;2.02
Little, Hane and Hauck;1481.12;3;2;2.27
Cremin, Fay and Sauer;1658.02;2;4;7.97
Harris - Runolfsdottir;1803.50;2;4;8.34
Watsica - Kemmer;1560.99;1;3;3.04
Breitenberg, Keeling and Durgan;717.38;1;2;3.88
Hermann, Jerde and Walker;1730.22;3;3;8.53
Leannon, Kerluke and Jacobs;2122.53;2;2;1.67
Buckridge, Batz and Leffler;811.38;2;4;1.46
O\Hara LLC;871.67;3;3;3.82
Walter, Willms and Schmeler;2333.38;2;3;2.47
Osinski Group;2484.87;1;4;2.05
Dach - Beer;2339.01;1;2;6.40
Jones - Reichel;2300.87;4;5;5.10
Bernhard - Morissette;1995.94;2;2;8.11
Dibbert Group;615.36;2;4;8.30
West - Langworth;2232.63;2;3;6.96
Howell, Moore and Davis;1019.19;1;2;6.80
Kohler Inc;611.99;2;3;2.62
Wehner and Sons;1493.86;3;4;1.95
Steuber Group;1146.83;4;3;1.84
Beier Group;2410.79;3;3;5.36
Gleichner - Sawayn;674.78;2;2;6.26
Heidenreich and Sons;514.79;1;5;3.86
Abbott Inc;1979.71;4;5;3.47
Lakin - Cruickshank;2140.73;2;5;2.92
Huel - Breitenberg;1389.40;2;4;7.70
Considine Group;1884.87;2;3;4.21
Hahn, Pfeffer and Stroman;1819.98;2;4;7.51
Hane - Lebsack;2304.57;3;3;4.66
Thiel and Sons;940.24;2;2;2.36
Huels Inc;1257.07;4;4;8.66
Shanahan - Howe;1695.21;3;3;3.08
Volkman, Runolfsson and Bode;505.00;2;2;6.99
Waters - Donnelly;2079.50;4;3;9.73
Kub, Waters and Donnelly;2497.73;3;3;8.42
Doyle - Little;2331.36;2;4;5.62
Mueller and Sons;948.76;3;3;6.29
Nikolaus LLC;525.90;3;5;9.63
Mosciski, Romaguera and Bayer;2015.44;3;5;3.06
Kuhic Group;1263.36;2;2;6.32
Kunde, Deckow and Erdman;1853.19;3;4;8.60
Mertz, Weber and Ziemann;2484.71;2;4;1.92
Schimmel LLC;2063.49;4;3;6.42
Tremblay - Hilll;1776.64;1;4;8.77
Ratke - Lesch;1756.48;3;4;3.62
Rolfson - Sporer;944.67;3;2;6.52
Marks, Sauer and Schuppe;931.31;3;4;9.98
Bogisich Inc;718.20;2;3;3.65
McGlynn, Jenkins and Satterfield;1701.31;2;2;8.91
Hackett, Dickens and Rolfson;1331.84;3;4;3.81
Witting and Sons;1457.62;3;5;1.49
Dicki, Satterfield and Collier;504.94;3;3;6.54
Schaden - Ernser;2192.68;2;3;6.58
White, Kshlerin and Schaden;883.37;2;4;5.48
Kuhn and Sons;2348.84;2;5;4.48
Huels Inc;1652.68;1;4;7.96
Mayert Inc;897.38;3;4;4.05
Schuppe, Schulist and Beatty;944.53;3;3;5.30
Gerhold - Bogisich;1428.45;2;2;6.50
Effertz, Satterfield and Dach;548.55;2;4;8.47
Dicki Group;2277.20;1;4;7.63
Schiller LLC;2348.60;2;5;6.34
Ritchie and Sons;2082.75;4;3;6.12
Schmitt LLC;1606.49;2;4;2.22
Hyatt - Brown;1345.29;4;4;7.36
Langworth Group;1659.61;1;3;4.58
Cummings and Sons;1096.23;4;3;4.25
Kautzer Group;826.56;2;4;2.62
Funk - Carroll;1127.24;3;3;5.19
McClure LLC;1635.23;1;3;2.62
Howe - Raynor;751.89;3;4;8.11
Mueller - Ondricka;1408.51;2;4;6.37
Schuppe LLC;1498.67;3;3;6.61
Marks LLC;696.12;3;5;8.92
Beahan Inc;1128.69;4;4;9.95
Bergnaum - Quitzon;808.45;3;3;1.24
King Inc;565.97;3;2;6.13
Schiller, Rath and Hamill;1292.30;1;4;9.82
Kertzmann - Bernhard;1227.44;3;4;5.50
Harvey - Ritchie;1033.53;2;5;6.83
Haley - Kassulke;1266.52;3;2;6.36
Shanahan, Homenick and Bednar;2494.92;4;4;4.30
Carroll, Durgan and Conroy;502.29;3;4;5.22
Wyman, Emard and Christiansen;2023.89;3;4;8.90
Goldner, Hermiston and Glover;1201.45;1;5;9.32
Hessel LLC;1886.96;1;5;3.91
Bernier - Stehr;1961.92;1;3;1.49
Gislason, Mante and Kertzmann;897.27;4;2;3.47
Block Inc;1791.32;3;3;4.40
Rosenbaum - Cronin;1524.30;2;3;6.75
Jast - Botsford;981.18;3;3;7.23
Bartell LLC;1591.30;4;4;7.12
Cartwright - Hodkiewicz;2224.22;4;3;2.94
Goyette, Dicki and Hauck;2426.49;2;4;4.73
Batz and Sons;1768.05;4;3;4.15
Bosco and Sons;2426.77;2;2;3.00
Lynch, Maggio and Walter;831.60;4;2;9.72
Wolff Group;1480.55;1;2;1.68
Willms - Jast;1868.02;3;2;7.16
Kerluke - Donnelly;642.78;3;4;2.81
Koelpin, Kemmer and Gorczany;1482.51;2;3;5.48
Zulauf and Sons;1421.18;2;3;8.78
Will LLC;800.67;4;3;9.46
Wolf - Bartell;1303.53;2;4;3.14
Sipes - Volkman;819.97;2;3;5.79
Upton Group;603.53;3;4;2.59
Smith - Wisozk;1577.65;4;3;2.86
Von, Bahringer and Graham;1840.85;4;3;7.91
Pfannerstill LLC;1169.20;2;3;9.03
Davis - Pagac;2377.56;1;4;2.53
Pollich, Wintheiser and Pollich;1957.49;3;3;5.02
Waelchi and Sons;798.90;4;2;3.51
Abbott LLC;1406.68;4;4;8.24
Muller, Muller and Friesen;756.05;2;2;7.49
Ankunding, Johns and Fay;1772.05;4;3;9.60
Pacocha, Lindgren and Price;512.24;3;4;1.89
Rodriguez Group;1436.53;2;2;1.02
Wintheiser, Schoen and Jerde;648.29;1;4;8.41
McDermott - Cummerata;2016.72;1;5;6.10
Mante, Toy and Effertz;1389.59;2;3;1.15
Ullrich - Crona;921.60;2;3;7.23
Balistreri - Luettgen;1516.10;1;4;8.57
Shields Group;1947.60;3;3;7.66
Ruecker - Nolan;1435.76;3;3;3.42
O\Reilly - Dooley;1037.15;2;4;6.30
Gutmann - Mayert;918.14;2;2;9.95
Smith, Barton and Grimes;826.68;3;3;8.59
Predovic Inc;1042.02;3;4;2.85
Reichel - Hirthe;1893.86;2;2;4.80
Yost - Casper;1022.87;3;3;4.09
Jerde Inc;1045.30;3;3;6.44
Hauck - DuBuque;1188.19;2;4;7.93
Haag Inc;1671.13;3;3;7.59
Beier LLC;1791.29;1;4;2.86
Welch, Hilll and Mraz;2479.55;2;3;1.83
Wisoky - Ward;2287.76;1;4;6.46
Dibbert, Sanford and Bradtke;1578.35;1;3;7.06
Ziemann Group;1779.32;2;4;5.92
Bergnaum and Sons;860.36;2;2;4.05
Crist, Littel and Doyle;1186.02;2;3;3.30
Jast - Christiansen;631.27;4;5;9.68
Dicki, Donnelly and Olson;744.73;1;4;1.25
Bogan - Koepp;2384.48;1;5;5.03
Rippin - Grimes;1455.53;1;3;4.93
Jacobi - Murphy;851.65;2;3;2.41
Cronin and Sons;2030.46;2;3;2.18
Lind and Sons;2329.62;1;3;2.73
Romaguera, Gusikowski and Kohler;533.60;3;5;5.26
Prohaska Group;1609.45;3;2;5.78
Rowe, Powlowski and MacGyver;2373.01;3;4;5.96
Kirlin LLC;2100.81;1;5;7.11
Labadie, Lindgren and Batz;2451.96;2;2;4.91
Labadie Group;2246.08;3;5;4.44
DuBuque Group;738.69;2;2;2.68
Bradtke - Kozey;575.00;1;2;6.41
Ernser - Casper;953.93;2;3;9.84
Schiller Inc;2323.66;2;3;2.09
Runolfsdottir - Hamill;2302.50;3;4;2.86
Stehr and Sons;941.00;2;5;5.57
Morar, Wehner and Breitenberg;2334.23;2;3;1.76
Parker - Haag;2394.05;3;3;9.88
Fahey and Sons;575.71;2;4;5.85
Weber - Oberbrunner;1058.55;3;2;9.27
Spinka, Dickinson and Okuneva;2032.20;2;3;2.68
Mitchell LLC;2205.11;4;3;2.47
Rogahn - Hessel;941.43;4;4;8.26
VonRueden - Haag;1819.30;2;3;2.79
Flatley LLC;2242.08;2;2;1.63
Smith Inc;2360.90;2;2;2.19
D\Amore - Moore;728.82;3;5;9.43
Hyatt LLC;1832.27;3;3;8.36
Schuppe LLC;1213.36;3;3;5.63
Beatty, Herman and Wunsch;737.56;4;4;6.38
Witting LLC;740.83;1;3;7.54
Marks Inc;2053.88;1;3;4.15
Marvin Inc;1074.05;2;3;9.25
Tremblay - Johns;2272.99;4;2;8.97
Gutmann Inc;1979.47;3;4;2.18
Jakubowski Inc;2344.84;3;4;7.21
Lesch - Larkin;1031.28;4;2;1.04
Keeling, Hermiston and Pollich;1593.40;3;4;8.36
Muller - Stark;1451.03;3;3;3.92
Kerluke - Rempel;2359.08;2;4;4.64
Jenkins LLC;2250.63;1;4;1.83
Effertz, Runte and Cole;1314.57;3;5;6.92
Thompson, Mohr and Vandervort;2117.79;3;3;7.53
Hirthe - Wuckert;1566.70;1;4;7.66
Friesen and Sons;1790.72;2;4;9.54
Kunde, Osinski and Fisher;1707.08;1;3;5.37
Cormier, Raynor and Kub;2183.98;4;2;3.55
Murazik, Hilpert and Bartoletti;1346.47;1;4;6.68
Runolfsson, Lesch and Lueilwitz;1657.45;3;5;6.47
Schamberger Inc;1864.95;2;4;5.88
Langosh - Spencer;900.97;2;4;9.29
Schoen and Sons;1432.00;4;2;3.03
Lowe, Mertz and Ortiz;1274.18;2;2;1.87
Lueilwitz and Sons;2342.59;4;4;9.03
Lang, Heathcote and Kassulke;1235.47;2;4;7.73
Stroman - Franey;1518.51;1;3;3.02
Romaguera - Quitzon;1714.69;2;3;6.20
Tillman, Wolf and Ritchie;1500.11;2;2;5.38
Hirthe - Langworth;969.49;4;5;5.09
Fahey - Lakin;2024.47;3;3;3.88
Rau LLC;909.64;3;2;6.16
Weissnat - Luettgen;2038.52;2;3;7.95
Macejkovic - Durgan;1065.65;2;3;2.46
Dare and Sons;1626.10;3;4;8.26
Kiehn Inc;1847.06;2;3;5.23
Lesch, Goldner and Lang;618.06;2;3;9.58
Cummings, Douglas and Dicki;1472.52;3;2;2.85
Aufderhar - Hintz;1501.36;3;5;7.36
Barton Inc;873.90;3;3;3.22
Cole - Cartwright;1802.81;3;3;1.02
Zieme LLC;1562.38;2;4;3.27
Cruickshank, Berge and Klocko;1749.44;3;3;2.02
Mann - Collins;2260.62;2;3;2.87
Reichert, Schmidt and Cummerata;1969.69;3;4;9.33
Schumm - Lakin;1019.69;2;2;6.10
Heidenreich and Sons;532.26;1;4;1.98
Reilly and Sons;2081.17;4;5;3.71
Monahan, Lebsack and Windler;1670.94;4;3;9.45
Heathcote Inc;1956.33;2;4;3.32
Kihn, Streich and Schoen;1764.47;2;3;9.80
Fahey - Hilll;2188.57;4;5;7.97
Abshire - Runolfsdottir;1969.18;2;3;8.00
Moen, Kutch and Little;2084.33;1;4;6.56
Pacocha, Grady and Braun;1235.78;2;2;4.23
Lockman, Connelly and Roberts;2303.08;4;3;5.00
Aufderhar - Schmeler;684.93;1;4;3.10
O\Reilly, Aufderhar and Collins;1579.04;3;5;7.49
Russel Group;1691.83;3;3;7.04
Stokes and Sons;1966.24;2;5;3.63
Sporer, West and Pfannerstill;1205.77;3;4;6.73
Kunze - Pfeffer;1225.42;3;4;8.40
Pfeffer - Jenkins;2470.32;2;5;5.38
Koch - Weimann;1410.76;1;3;6.52
Kessler Inc;1458.31;3;5;2.55
Lemke - Wisozk;2028.40;1;4;8.08
Donnelly Group;1333.94;3;3;6.10
Greenholt and Sons;2485.35;3;2;5.36
Armstrong and Sons;1980.89;4;2;5.05
Stark, Bayer and Terry;964.56;3;4;8.43
Will - Huel;2112.40;2;4;7.87
O\Connell and Sons;1406.12;2;3;7.99
Koch and Sons;1933.93;3;3;3.34
Swaniawski - Dooley;1665.46;1;3;2.55
Gutkowski, Bernier and Bailey;1194.74;2;5;7.69
Flatley - Bogisich;569.66;3;2;7.74
Flatley, D\Amore and Klein;1213.60;3;3;5.32
Jerde - Wiza;1053.85;3;4;5.56
Hayes LLC;1620.02;2;3;6.54
Crona - Corwin;703.42;1;2;2.76
Corwin, McClure and Monahan;896.65;3;4;6.75
Abshire Inc;2171.25;4;5;4.00
Price Group;1713.37;1;2;9.26
Kunde - Orn;909.96;1;4;5.42
Bosco Inc;2116.38;1;4;9.62
Prohaska Group;2304.05;1;2;3.37
Sawayn, Gutkowski and Collins;2022.04;1;2;8.14
Casper Group;1844.06;1;3;2.00
Kautzer Inc;1646.41;3;2;5.51
Schiller - Daniel;1360.09;3;3;9.16
West Group;1775.47;2;3;5.89
Cartwright LLC;1066.92;3;2;8.73
Oberbrunner - Price;769.31;3;4;7.45
Gorczany - Barrows;1603.64;2;3;4.74
Satterfield, Rutherford and Friesen;2345.78;3;5;6.55
Hodkiewicz Group;2344.36;2;5;8.98
Conroy Inc;500.23;4;3;2.84
Hammes Inc;1175.35;4;3;7.71
Conroy Group;916.07;3;3;8.69
Bode, Kuphal and Leffler;2458.47;3;3;9.15
Champlin Inc;2043.82;2;3;8.39
Lockman LLC;2242.88;3;3;5.11
Klein Inc;1182.56;1;5;7.40
Wunsch Inc;584.37;4;5;6.57
Langosh, Jacobi and Muller;1338.81;3;3;1.27
Dickens - Leuschke;859.41;2;4;6.63
Volkman Inc;2498.85;2;4;7.30
Moore, Gislason and Simonis;1213.82;1;4;6.92
Hauck, Raynor and McLaughlin;1577.65;2;4;8.56
Crist Inc;1626.48;2;3;1.81
Barrows Group;2048.54;3;4;7.98
Luettgen - Zieme;1292.30;1;4;1.45
Vandervort LLC;1838.31;3;4;8.59
Bruen LLC;1547.36;3;4;1.12
Von Group;1827.97;3;3;9.54
Dickens - Reichel;1658.35;2;5;4.59
Green, Schoen and Berge;1353.44;3;3;8.28
Rohan - Wunsch;2004.93;2;4;1.40
Hirthe, Hills and Jones;508.26;2;4;9.38
O\Reilly, Goodwin and Rippin;1397.42;1;3;6.25
Goldner - Kohler;933.75;1;4;4.71
Rau, Feil and Spencer;942.17;3;3;7.68
Wunsch LLC;1974.11;2;2;2.55
Witting, Cormier and Goyette;1134.09;1;4;6.59
Franey LLC;841.22;2;2;9.37
Zulauf, Spencer and Upton;712.71;3;3;5.18
Lindgren - Donnelly;1862.45;1;4;7.02
Bernhard LLC;2463.36;3;5;8.68
Klein - Green;1963.57;3;4;3.34
Ritchie - Hirthe;2187.15;1;2;3.34
Keebler, Lang and Grant;779.56;2;2;2.99
Rodriguez - Keeling;504.72;3;5;8.43
Goyette Inc;2358.88;1;4;5.09
Greenholt - Altenwerth;2396.38;2;5;5.91
Wiegand, Hermiston and Rosenbaum;1752.81;2;4;6.01
McCullough - Mertz;1112.91;1;5;3.87
Marvin LLC;824.44;2;4;6.57
Kertzmann and Sons;1440.88;4;3;7.04
Sporer Group;514.20;2;5;6.52
Botsford LLC;719.79;3;5;4.25
Gleichner, Brakus and Stiedemann;2472.67;4;3;1.56
Monahan - Kshlerin;1717.07;1;4;6.72
Ankunding Inc;1320.75;2;3;7.38
Metz, Dooley and Walsh;2339.10;3;3;2.25
Williamson - Collier;1902.69;1;3;3.21
Abbott LLC;925.01;2;2;3.02
Goyette Group;1155.59;1;2;3.26
Swift, Schmitt and Hansen;547.84;1;2;6.20
Runolfsdottir - Torphy;1257.20;3;3;4.71
Goyette - Kub;1427.35;3;4;7.10
Bins LLC;1077.22;4;4;3.02
Kemmer, Hessel and Reichel;1710.11;2;3;3.07
Boehm - Haag;2065.86;1;4;7.58
Lakin, Morissette and Quigley;2099.08;3;4;5.08
Medhurst Inc;2249.04;2;3;9.34
Kunze - Becker;1433.08;2;3;8.93
Zulauf and Sons;1833.76;4;3;2.33
Oberbrunner, Hettinger and Schmidt;935.71;1;4;6.23
Roob and Sons;945.26;3;5;3.79
Dickens, Barton and Schaefer;1485.68;2;4;6.81
Wisoky - Hills;1047.75;3;2;5.08
Howell, Price and Zieme;1249.83;4;4;6.71
Stoltenberg - Zulauf;1633.52;2;3;7.51
Runolfsson, Nitzsche and Wisoky;1354.95;3;5;8.21
Huel Group;1481.77;2;3;6.30
Crist - Hilpert;2146.49;1;2;2.81
Brekke, Boyer and Von;799.31;3;3;6.42
Cormier, Bashirian and Raynor;929.32;2;3;3.97
Roberts, Kuphal and Renner;1430.18;3;3;2.33
Frami Inc;619.89;2;2;6.11
Koss, Nicolas and Kovacek;950.01;2;3;6.56
Steuber, Murphy and Hirthe;1683.19;3;4;1.87
Marvin Inc;2006.96;3;4;3.33
Kohler, Keebler and Friesen;555.74;1;4;1.08
Ritchie LLC;1734.54;3;3;2.79
Terry and Sons;1964.47;2;4;7.77
Rodriguez - Hahn;1793.45;3;3;8.19
McLaughlin - Crona;782.42;3;3;7.58
Goldner Group;1468.37;1;3;5.51
Morissette and Sons;2000.85;4;3;3.08
Waters - Langosh;2089.44;4;5;5.82
Cronin - Ebert;2099.31;2;3;7.49
Heathcote - Hudson;1713.45;2;4;2.11
Wolff - Morissette;1969.39;3;4;8.21
Blanda, Conroy and Rutherford;522.71;2;3;9.90
Cartwright, O\Connell and Predovic;1821.28;2;3;7.69
Yost Group;1749.16;4;3;5.04
Kemmer, Pfeffer and Walsh;1680.05;3;3;7.90
Howell and Sons;1024.62;3;2;1.21
Wintheiser Group;1628.35;1;2;5.77
Schaden - Farrell;1426.63;4;3;1.42
Hoppe - Stanton;2233.27;1;4;4.15
Lind, Yundt and Gerlach;2322.56;2;4;2.21
Pagac, Dicki and Daniel;2020.08;2;5;7.52
Heidenreich LLC;1402.20;3;3;9.41
Swift, Dach and Boyle;1923.57;4;5;1.70
Klocko Inc;2263.82;2;3;2.75
Mante, Dickinson and Tremblay;2054.07;2;4;1.93
Berge Group;659.75;3;2;7.76
Cummerata - Bradtke;1310.61;3;3;8.50
Marquardt LLC;1325.23;3;4;2.67
West - Heaney;1241.92;3;3;4.14
Koss, Robel and Leuschke;1207.74;2;5;8.37
Greenfelder, Jones and McKenzie;2392.86;1;2;2.89
Leannon - Wiza;2264.57;4;3;9.87
Ebert, Kautzer and Shields;2288.79;3;4;6.41
Veum - Abernathy;1458.53;2;4;8.40
Bayer - Sporer;1053.43;4;3;7.80
Spinka - Fahey;1134.32;1;4;8.84
Lowe, Kirlin and Renner;1440.42;1;2;2.43
Borer Inc;878.28;2;4;2.26
Weber - Hills;1069.53;2;4;6.11
O\Connell - Murray;799.92;2;5;5.65
Schroeder, Tromp and Batz;1134.77;2;3;7.22
Reynolds, Krajcik and Watsica;1648.91;1;3;8.43
Mitchell and Sons;2210.74;4;4;6.93
Williamson, Macejkovic and Osinski;914.63;2;2;2.67
Goyette - Spencer;709.93;3;4;7.36
Fisher - Parisian;2271.31;4;4;7.75
Schimmel, Spinka and Morar;1038.15;3;4;4.60
Franey Group;2310.76;2;2;2.09
Hartmann LLC;2196.94;3;2;1.99
Gibson - Littel;1965.69;3;4;8.36
Kunze - Torp;2268.38;3;3;4.45
Schuppe - Reichel;914.46;4;4;3.69
Harber LLC;2283.64;3;4;1.62
Towne, Kiehn and Schaefer;2019.57;1;5;2.91
Smitham - Kunze;844.83;1;4;4.48
King, Sauer and Adams;2033.67;2;4;3.52
Funk, Harris and Rutherford;1692.66;3;4;3.96
Dibbert Group;1189.19;1;5;5.87
Hansen - Ortiz;1845.24;4;4;7.38
Dietrich, Shields and Labadie;1024.93;1;3;4.48
Gorczany - Koepp;1957.51;2;3;5.49
Larson and Sons;2071.33;2;4;6.84
Murazik LLC;1924.20;4;4;5.10
Johnston Group;2411.10;2;3;2.06
Rath, Glover and Bechtelar;1353.96;2;4;5.63
Stokes and Sons;2473.32;1;2;7.17
Rosenbaum Inc;598.74;2;3;1.56
Rice - Willms;1698.80;1;4;5.91
Heathcote, Witting and Funk;1454.15;3;4;8.06
Schimmel and Sons;1335.94;2;4;3.32
Hyatt and Sons;2041.43;4;4;1.35
Becker - Russel;625.16;2;5;1.60
Thiel, Klein and Jast;2439.57;2;4;2.40
Considine - Lakin;642.08;2;5;2.18
Schiller, Upton and Gleichner;866.45;3;5;8.35
Langosh Inc;1074.47;1;3;2.81
Hackett - Schuppe;2119.12;4;2;2.96
Stamm LLC;1573.79;2;4;8.17
Homenick Inc;2291.16;1;4;2.69
Kreiger - Harber;1653.91;3;2;1.02
Kirlin - Pagac;1393.11;3;3;5.61
Wyman Inc;1676.67;3;4;2.26
Hudson, Emard and Ward;1375.36;2;4;8.21
Wisoky - Feest;1689.29;1;4;4.93
Halvorson - Zulauf;1162.27;1;3;4.14
Osinski - Dietrich;2129.48;3;5;6.43
Lehner - Lesch;2450.77;2;4;8.08
Lynch, Zboncak and O\Kon;1820.03;4;2;1.83
Rodriguez, Hoppe and Berge;654.81;2;4;6.71
Franey - Nitzsche;2321.58;2;5;6.36
Hoeger Group;1063.57;3;5;9.29
Weimann, Hickle and Lockman;2025.33;2;5;1.71
O\Keefe - Torphy;1557.16;1;4;4.60
Lockman and Sons;1845.79;1;3;1.10
Reichel - Zieme;2292.01;3;3;2.19
Jones - Okuneva;1426.48;1;5;4.67
Zulauf - Batz;2153.71;3;4;8.25
Roob - Dicki;2208.13;2;5;8.95
O\Kon, Stiedemann and Mohr;1369.97;2;3;6.47
Kris Inc;2202.34;2;4;5.03
Keeling - Kozey;1722.22;4;5;5.13
Maggio, Rodriguez and Lang;2304.97;4;4;8.10
Dickinson - Dickens;1595.23;2;3;6.54
Kunze, Boyer and Berge;2499.56;4;3;1.64
Boehm, Gorczany and Toy;1548.92;3;3;9.29
Robel - Funk;2363.26;1;3;6.17
Powlowski - Pfannerstill;2307.14;2;3;4.62
Schulist, Beahan and Christiansen;654.15;3;3;4.29
Hammes, Shanahan and Conroy;1483.85;3;3;2.32
Considine - Ondricka;1599.46;4;4;1.50
Kunze - DuBuque;1189.30;1;4;9.22
Abshire Group;876.85;3;3;8.22
Mitchell LLC;1552.59;1;4;4.99
Kiehn - Schiller;2150.92;3;5;5.23
Lindgren - Greenfelder;1180.62;3;4;3.30
Nitzsche - Gerhold;1417.83;1;3;5.48
Littel and Sons;2457.62;3;3;8.73
Bruen, Kuhlman and Bednar;2339.57;1;5;3.44
Boyle - Abernathy;2284.49;3;4;6.60
Smith - Lebsack;809.55;3;3;7.62
Anderson LLC;646.26;3;4;9.71
Kilback, Steuber and Botsford;1977.82;1;2;3.10
Mann - Gibson;843.82;4;3;1.39
Aufderhar, Kautzer and Ritchie;1743.89;1;4;2.41
Nolan and Sons;1029.01;1;4;3.42
Hintz, Lindgren and Farrell;1909.54;1;5;9.50
Zieme - Schuppe;1819.91;1;4;3.07
Lesch, Franecki and Grimes;1211.41;3;4;2.75
Mertz and Sons;1664.58;3;2;7.73
Willms - O\Connell;2372.06;4;3;4.71
Reichel, Carter and Trantow;838.90;2;4;2.09
Beatty, Hauck and Rohan;2119.10;2;5;6.55
Stanton and Sons;1155.60;3;4;4.34
Franecki, Volkman and Wolff;1652.08;3;5;8.92
Kertzmann Group;2335.48;3;3;7.97
Zboncak - Lockman;834.21;4;3;6.59
Nader and Sons;603.92;4;4;1.38
Boyer Group;1231.17;1;4;2.22
Rippin Group;2215.47;4;3;9.65
Simonis - Gottlieb;1518.60;2;3;5.82
Kertzmann Inc;2080.21;4;5;2.91
Carter and Sons;1072.08;3;2;7.03
Dibbert LLC;1794.68;2;5;4.94
Moen, Schmeler and Price;662.45;3;2;9.16
Stoltenberg Inc;1014.69;3;3;8.49
Berge, Pacocha and Cremin;800.73;4;4;3.25
Sanford - Champlin;840.49;2;4;2.70
Keebler LLC;1440.83;2;4;2.33
Bernhard LLC;741.11;4;3;5.37
Stamm Group;1415.61;2;4;3.64
Beahan, Simonis and Bins;1584.24;2;2;3.40
Schroeder Inc;976.65;3;4;2.67
Gutkowski Inc;1114.49;1;3;2.02
